time(ns) r(mm) y(mm) mom(GeV)
5.05955 -25.5602 -2.55736 3089.81
5.04759 6.23481 6.57722 3093.98
5.02635 2.69969 0.297379 3095.55
5.11402 5.71832 -10.2268 3097.88
5.07428 24.8564 7.83126 3099.79
5.08373 -9.55546 -25.6117 3092.74
5.05315 -1.11835 7.43842 3095.36
5.06693 -24.8514 -10.5653 3091.67
5.08163 14.6685 8.40502 3099.38
5.06027 1.95581 5.51191 3093.38
5.06145 -13.7211 -3.09392 3091.39
5.07244 -33.5012 -9.436 3089.07
5.1276 -4.41971 5.62613 3097.16
5.04828 37.171 -10.5204 3102.29
5.07863 -1.45264 3.56741 3093.61
5.06513 23.2178 -7.6278 3099.1
5.09945 -8.82677 -14.3857 3095.48
5.07748 -4.85271 -4.4428 3094.87
5.09398 -10.8117 -3.13108 3097.45
5.04329 6.47375 -13.5171 3093.82
5.11566 -16.9027 -10.3492 3095.94
5.09151 23.8843 16.106 3096.93
5.04582 33.9636 -12.8412 3099.09
5.07476 6.83524 3.8569 3095.77
5.05272 -15.3454 2.83858 3091.86
5.12754 28.934 7.38177 3104.53
5.03506 17.9302 9.3881 3097.89
5.09481 -34.9187 -15.0064 3091.67
5.03411 -3.58293 -1.90107 3093.17
5.07856 -13.2788 -11.568 3095.31
5.03322 16.9522 -14.9787 3097
5.11136 -12.5495 -3.27052 3095.37
5.09041 -6.41636 -1.10364 3096.3
5.07109 7.14241 -4.03164 3097.38
5.0728 -14.3432 -11.4186 3092.82
5.08005 3.90964 -9.4345 3095.16
5.10047 27.5468 1.90485 3102.74
5.07985 16.3207 -19.6258 3096.58
5.09666 20.5285 -2.10354 3099.52
5.12117 -18.7816 8.13686 3096.02
5.0531 -1.84363 -3.0393 3096.82
5.05984 -8.8401 -17.0856 3091.76
5.10574 11.4305 -7.24093 3094.52
5.14758 -0.636141 2.2228 3097.28
5.10146 -16.5986 -1.8414 3095.5
5.0503 3.19909 -16.9073 3097.78
5.07763 30.1051 9.86408 3100.3
5.07231 2.15667 -13.2739 3096.79
5.05107 21.3598 7.64967 3094.97
5.10139 -33.0341 -5.90283 3093.74
5.0871 12.2451 -11.0489 3099.48
5.09991 -5.31377 -2.8059 3095.33
5.06825 -17.0554 -8.38723 3094.07
5.10722 0.591753 -6.76256 3098.22
5.0593 -18.3622 10.0671 3090.71
5.11443 -15.3968 3.69313 3096.98
5.03441 13.7882 -3.945 3099.47
5.04345 12.2629 1.74257 3096.21
5.14264 2.33477 -18.4608 3099.39
5.11363 16.9505 -8.37404 3101.53
5.02679 13.7303 -2.29096 3099.38
5.03271 22.1242 -16.1085 3098.89
5.1281 -25.7953 -11.6551 3095.82
5.14523 -1.21616 -15.897 3100.03
5.04051 6.38666 -13.4127 3098.82
5.07378 -22.591 4.05608 3091.72
5.0436 19.3015 -9.60589 3098.79
5.06897 37.9715 -3.15697 3100.63
5.06005 -27.8664 -10.8737 3089.24
5.08001 0.701127 -21.6555 3095.8
5.05122 11.5446 -0.666723 3098.82
5.01099 6.68818 -16.511 3093.1
5.0845 12.8259 14.2083 3093.33
5.09001 -8.54061 5.33607 3097.16
5.11973 -1.06218 5.99883 3098.88
5.08058 9.75798 11.1083 3096.1
5.10014 28.141 3.35101 3099.7
5.10128 -10.2696 -19.2686 3095.55
5.06145 -18.8325 -4.16887 3090.76
5.1019 25.9335 -9.12907 3100.73
5.02932 -0.0539904 -1.6298 3094.79
5.07299 -15.0571 0.166059 3095.15
5.10591 -14.4353 -9.7311 3096.88
5.08037 -14.6071 -9.58368 3093.54
5.0473 6.93325 -4.46055 3096.18
5.0616 -11.4499 -10.1046 3094.89
5.0742 -9.42025 -7.1133 3094.62
5.04131 2.96729 -12.0922 3097.78
5.11141 -27.902 -14.1244 3093.32
5.09355 7.97692 -15.5084 3100.51
5.07544 23.8756 13.3027 3101.63
5.13262 16.6399 -8.94045 3102.63
5.07549 -13.5098 5.54526 3090.98
5.04498 -1.39855 -4.54278 3093.62
5.10343 30.9605 3.3645 3103.48
5.13669 -36.1481 -0.246714 3094.31
5.08381 10.4668 2.69967 3100.16
5.06793 10.3603 2.8813 3093.79
5.13266 24.9649 3.93271 3103.78
5.08039 -3.36326 -15.5669 3099.33
5.07857 20.7732 -6.47204 3099.34
5.07844 -17.7102 -6.07772 3095.23
5.03275 -7.34611 -13.0587 3091.71
5.06525 22.404 0.665389 3101.25
5.11907 -19.9042 15.6794 3093.65
5.05635 29.7799 -1.45179 3098.89
5.09487 1.4373 5.62688 3096.28
5.08509 -9.85594 8.70539 3095.49
5.12755 -5.86359 -11.052 3100.04
5.07944 -3.30681 -3.0198 3095.48
5.0789 36.9726 -9.94377 3102.33
5.0762 13.3522 -0.697549 3095.97
5.13623 -17.5162 -10.4831 3097.39
5.04437 -7.90063 -10.3839 3094.28
5.05987 23.3167 -22.1526 3095.73
5.07739 -25.4395 -7.90855 3092.68
5.03604 -9.10773 -9.86266 3093.24
5.0844 26.6232 -17.0933 3102.12
5.08238 -3.8828 -12.657 3096.45
5.06567 -8.63581 -4.95817 3092.24
5.07938 -0.887618 -6.98392 3093.77
5.02265 22.7012 -25.5959 3095.97
5.08379 -16.1128 -6.58866 3092.42
5.04601 25.3478 -12.9077 3100.59
5.06746 19.3298 -9.81815 3099.53
5.0593 5.82914 0.56202 3097.39
5.0578 2.79227 1.49603 3092.6
5.10661 -4.31925 -5.16426 3096.48
5.10892 -6.13101 -5.35141 3097.71
5.0384 -8.71093 -24.2006 3095.42
5.05324 11.4377 -4.75801 3096.84
5.03789 9.13865 -11.9209 3092.74
5.13742 13.4004 -6.26728 3104.12
5.07164 -12.8247 -11.0534 3090.23
5.06899 -25.6164 0.00199566 3089.4
5.04443 -18.516 -22.3005 3089.5
5.11775 -12.334 -3.45829 3096.81
5.01312 19.4582 12.6218 3099.07
5.08752 3.32292 4.61092 3097.38
5.07011 31.8635 -0.276734 3099.86
5.10076 3.91052 -8.57337 3097.65
5.02459 35.2586 -18.5522 3102.24
5.13525 -9.17556 -8.43762 3097.21
5.07781 11.44 5.9292 3097.07
5.05915 18.8255 -11.8662 3099.73
5.04103 9.21306 -12.9141 3093.72
5.0628 1.61978 -12.7211 3095.13
5.0869 -31.9258 -2.25558 3088.76
5.05774 -25.4739 -4.86603 3092.37
5.08315 6.10834 2.96587 3097.06
5.10625 10.959 -15.6875 3099.84
5.02365 -11.8186 -7.06346 3091.15
5.11507 7.09584 -6.00971 3100.18
5.09771 -2.8563 -4.14328 3098.88
5.08487 2.51267 -10.8676 3093.16
5.0649 -23.7268 -1.09625 3090.56
5.05997 16.809 4.16431 3095.42
5.06791 36.0015 -11.4193 3101.86
5.08539 -15.6679 -3.56412 3096.08
5.04906 1.98468 -8.59613 3096.43
5.03414 11.8823 -4.81666 3098.44
5.03879 -10.294 -11.6096 3091.78
5.07408 -19.7345 -12.6929 3091.04
5.04482 9.7277 9.29346 3096.17
5.04501 12.074 21.341 3094.18
5.13529 11.1185 -16.5639 3100.98
5.04989 -5.34842 -10.7246 3093.7
5.03042 29.2135 5.21297 3101.25
5.0878 1.64279 -19.5515 3096.06
5.09451 7.25243 -4.83804 3092.41
5.08482 -17.7706 1.31374 3094.49
5.05067 23.5776 7.77458 3096.41
5.11135 -7.49353 -20.0016 3096.97
5.1068 32.5525 -8.25651 3105.06
5.08592 -27.2264 -14.8959 3090.92
5.09006 3.53988 -17.0187 3096.78
5.12014 -19.3267 0.015759 3093.85
5.05511 0.709165 -6.49076 3093.51
5.05033 -1.7208 9.20489 3091.09
5.11198 -12.6968 -26.7735 3097.49
5.13008 9.62324 -8.49102 3102.79
5.05636 -26.4246 -11.171 3089.44
5.13407 -4.13817 -9.37127 3100.27
5.04173 14.8868 -1.02332 3097.62
5.07446 11.3872 5.60939 3099.29
5.07897 -25.389 -2.51815 3089.46
5.05394 24.57 6.42633 3097.17
5.07424 12.565 -2.50222 3096.95
5.09865 -35.8803 -10.8109 3089.7
5.0326 -2.46238 -10.8457 3094.24
5.10797 18.0571 -10.5067 3102.53
5.05843 -15.8556 -15.2433 3090.82
5.08705 4.03521 -3.67978 3094.72
5.12372 12.2384 7.59935 3100.33
5.04865 -21.0186 -20.8742 3090.2
5.08413 25.6919 -3.81777 3098.93
5.06968 -29.5014 2.01707 3090.23
5.12291 -14.6362 -9.45196 3095.77
5.08924 1.78115 -17.2213 3097.95
5.10626 -11.8008 -31.2386 3093.65
5.05181 13.3732 2.93584 3092.31
5.11349 -15.5338 -7.56125 3096.98
5.10906 8.53077 -11.7128 3099.96
5.05224 -8.25468 -13.6819 3089.99
5.11495 -12.6582 -4.15709 3098.92
5.04831 20.8002 0.103215 3097.44
5.10722 -11.2234 -12.0237 3094.82
5.08367 20.5807 -23.7916 3098.48
5.02216 -0.707826 4.41401 3094.7
5.07063 -5.46962 -5.34833 3095.65
5.13669 -36.1481 -0.246714 3094.31
5.07881 -10.1258 -2.84925 3096.42
5.10083 17.189 -4.31582 3100.71
5.04706 -11.3978 -1.18713 3091.53
5.09853 7.74992 -12.8209 3094.69
5.01421 0.572958 3.96941 3093.76
5.11715 9.61515 19.0939 3095.46
5.08379 1.3729 -17.0663 3095.89
5.07219 4.24824 -13.1494 3096.94
5.05139 1.75248 -15.0729 3097.18
5.06334 -14.3842 -12.3159 3093.78
5.06879 9.12533 -1.49886 3098.48
5.06464 9.09542 4.08751 3100.11
5.05213 5.4272 7.64107 3092.73
5.05398 -5.12954 -4.31682 3091.17
5.03262 14.6214 7.74184 3097.7
5.04501 21.2729 10.9033 3097.87
5.07938 1.93298 -16.782 3097.41
5.06504 8.45992 -7.16109 3099.69
5.10137 -3.42048 11.1344 3096.36
5.10494 0.664835 -16.9042 3097.74
5.04856 7.69999 -4.63658 3096.41
5.11556 2.76072 -4.11904 3099.97
5.04651 9.99162 -15.8066 3098.01
5.00753 -16.0518 -0.21316 3096.92
5.08483 -20.721 -7.54066 3095.17
5.06427 16.6018 -17.82 3097.05
5.10188 21.8763 0.416567 3093.39
5.09806 20.9035 -7.16716 3099.04
5.11384 -13.8788 -31.286 3095.04
5.05368 29.9557 14.3638 3100.86
5.05212 12.9852 -10.1795 3095.53
5.06406 -10.1351 -14.6638 3092.67
5.08121 -5.47937 -10.4996 3096.86
5.06763 -23.4486 -7.64731 3094.12
5.06382 -26.4245 4.6928 3091.63
5.08968 -16.4556 -2.86647 3094.67
5.11119 -19.5204 -10.1929 3094.91
5.06273 -18.917 2.47874 3091.27
5.09951 -33.978 -13.2942 3092.33
5.07378 -15.5307 -11.5141 3094.4
5.13126 3.67581 -3.94953 3100.84
5.0986 15.367 -11.7144 3096.5
5.06936 15.61 -4.06236 3092.42
5.11231 25.5848 4.68068 3095.5
5.03415 -6.67266 -12.2855 3093.98
5.06237 6.73515 -20.0232 3095.28
5.05367 -22.7555 7.58618 3089.49
5.11587 -14.8869 -16.11 3096.34
5.06243 14.5036 16.8468 3100.23
5.08655 31.0062 -16.2139 3099.87
5.06521 -10.984 -8.98622 3094.94
5.08561 23.316 8.38514 3098.77
5.03286 7.84683 -13.5837 3098.29
5.06455 -1.6415 -7.45097 3094.9
5.07236 -6.36097 -13.7488 3094.76
5.13973 2.8597 -20.8756 3099.58
5.06516 23.1108 -21.3855 3097.42
5.11342 -27.1285 -12.3932 3095.04
5.02625 -3.80263 -7.27481 3092.67
5.05315 10.3076 -21.2634 3092.44
5.07472 -8.92157 -16.5039 3093.74
5.10312 13.2398 -22.428 3094
5.07965 -9.56977 -21.8422 3097.46
5.13407 -18.0474 -23.2499 3096.02
5.08355 9.7397 17.5452 3096.71
5.03325 1.81313 2.66296 3094.19
5.13704 11.1232 4.49892 3103.07
5.08653 -11.0486 4.9663 3093.31
5.04498 1.47727 12.7398 3093.91
5.03421 7.0417 -3.57155 3097.23
5.07193 12.0737 2.39412 3098.11
5.06746 1.90099 4.48748 3092.4
5.07058 -6.80216 -7.28334 3092.47
5.03632 -0.540402 -3.65765 3089.26
5.08045 19.6271 -12.8012 3100.06
5.11829 -26.0966 -10.392 3093.74
5.0201 2.28819 -3.00835 3094.77
5.09468 2.94399 1.48265 3095.73
5.08479 30.2547 -4.60897 3097.84
5.04506 -6.47148 -29.3111 3094.99
5.05809 7.50496 -1.47224 3095.62
5.11115 -30.6082 -7.76726 3094.96
5.04808 -17.3392 -16.1001 3088.93
5.08698 7.09637 -0.229337 3098.49
5.06269 18.6366 -3.69566 3097.84
5.11364 -22.4551 -29.0558 3091.34
5.06623 -8.70892 -5.63493 3097.22
5.07387 -27.2487 -2.43628 3089.2
5.07922 -6.43236 -5.04892 3095.28
5.11095 -14.2121 -24.4798 3096.2
5.02568 8.69862 -0.381604 3096.99
5.05933 26.1401 0.242888 3100.42
5.05827 11.0941 -7.20262 3096.36
5.10478 -1.91691 3.46572 3095.68
5.07525 11.9717 -5.48117 3098.15
5.10071 -10.6781 3.82967 3096.9
5.08463 -3.87762 13.5201 3094.5
5.05412 17.3008 12.5074 3096.42
5.05466 18.529 -0.354915 3100.79
5.04894 13.4554 10.3908 3095.91
5.14408 18.2898 6.05478 3103.23
5.05598 -19.8963 -8.97439 3090.1
5.10665 27.4216 -13.0005 3102.81
5.06905 -9.09884 -13.7242 3093.07
5.00529 25.5884 15.1658 3096.47
5.06569 -14.704 -4.62272 3092.33
5.07627 -8.60927 -6.31189 3094.05
5.06956 4.4321 -8.53358 3095.67
5.09406 2.94177 -14.0317 3095.64
5.10033 -25.8448 0.429762 3092.73
5.08654 -4.45732 -19.9766 3095.82
5.07627 -13.8095 -14.3416 3092.73
5.06259 10.7743 -11.2947 3095.16
5.06535 -2.54935 -10.6572 3093.72
5.1054 -12.3193 -5.70789 3095.92
5.12905 12.0492 -36.4207 3100.69
5.06516 -19.4782 4.957 3091.39
5.07989 -5.83148 6.16367 3094.46
5.0503 35.4678 -4.2558 3102.63
5.07131 -27.8758 -1.60677 3089.23
5.03839 29.1132 12.3074 3100.06
5.07101 9.664 -17.0738 3097.57
5.14346 -20.2051 -5.65845 3095.42
5.02861 13.0905 -13.9318 3096.53
5.0582 8.36397 -7.91697 3095.5
5.03828 20.9513 -4.08768 3099.1
5.14279 8.58006 3.90707 3097.65
5.0911 -31.5923 -14.5209 3093.28
5.0033 15.9057 6.00031 3102.85
5.08806 -31.3334 -15.2208 3093.26
5.09392 2.0523 -11.8284 3100.87
5.06453 -24.321 -0.926308 3091.28
5.09427 6.64333 -6.17321 3099.77
5.07778 23.4422 -8.13669 3099.04
5.03168 17.0096 -2.94419 3098.43
5.08398 10.0029 -2.98863 3097.72
5.07427 2.78883 -5.58529 3098.23
5.08131 -13.997 -7.17457 3092.93
5.11548 -21.7067 -18.976 3095.63
5.08235 -19.104 -16.3429 3094.75
5.1044 17.5422 0.829739 3099.39
5.07821 -28.385 -0.606266 3090
5.07626 -17.8119 3.55496 3090.61
5.07901 -36.2994 -0.12249 3090.72
5.06023 10.6497 -11.3655 3097.44
5.1031 -8.40629 -2.02022 3095.75
5.02338 19.9666 -16.1903 3099.2
5.05285 39.6915 -1.96144 3101.99
5.11287 -19.8907 -6.31993 3095.95
5.07852 -25.7992 2.94903 3093.12
5.01986 8.02711 2.01407 3096.7
5.10292 -3.98981 3.23864 3094.2
5.14516 15.2253 -9.38036 3100.98
5.04299 -8.94947 -3.73903 3092.21
5.10021 12.4243 -24.7983 3096.93
5.08389 10.323 -19.7153 3101.1
5.0726 -21.2545 -7.73837 3094.72
5.1013 -19.128 -3.35079 3095.72
5.08275 -10.4097 7.21817 3093.18
5.09129 2.03041 -12.9409 3095.69
5.10112 -22.2452 -10.3343 3093.19
5.05968 31.2974 15.7467 3098.51
5.05349 14.7931 7.92252 3094.53
5.10237 5.74585 -6.05315 3099.22
5.10534 -22.3099 -6.75211 3092.71
5.04684 -1.05421 -0.921288 3095.68
5.09799 -16.3951 -4.52847 3095.31
5.03119 4.73281 -8.24506 3094.75
5.07242 -3.39233 -4.62196 3093.02
5.13224 -5.89934 -14.0545 3093.04
5.11401 0.635416 -10.653 3101
5.04934 9.89062 6.28092 3098.82
5.08739 4.68922 -10.4342 3099.19
5.10198 -10.4123 -8.24913 3095.55
5.10025 -3.86822 -9.31837 3096.93
5.08829 -4.10316 -17.5337 3095.19
5.07092 3.26355 -10.2765 3096.98
5.08716 -21.7895 7.58338 3091.51
5.04878 -7.42268 5.10878 3093.26
5.07739 11.9999 -5.35476 3097.94
5.09911 28.3401 4.23547 3100.48
5.0127 16.9176 4.78542 3096.69
5.04447 17.0627 7.08512 3099.39
5.0256 5.10408 -10.8969 3095.88
5.06514 -13.3565 -4.85581 3094.56
5.0592 -7.72109 -9.54358 3091.82
5.06737 -28.6688 2.81277 3091.47
5.10804 14.0911 3.89143 3100.42
5.07134 24.2311 11.1641 3097.47
5.08161 -7.27772 -11.1225 3096.31
5.07756 -37.3595 -7.58082 3088.43
5.05742 -17.467 -2.9497 3091.71
5.04552 12.7139 8.99578 3092.04
5.04683 38.9065 -6.04708 3100.62
5.09557 11.9836 -9.86482 3101.63
5.06734 -7.57379 -8.61868 3094.06
5.12259 -26.0722 -11.406 3093.23
5.08211 5.81006 -9.51379 3096.53
5.07828 -9.79558 -0.814338 3097.52
5.04223 17.9948 -9.78653 3092.73
5.11845 -15.3186 -8.68477 3097.17
5.02765 18.7588 4.8562 3096.05
5.04601 5.817 3.12808 3094.76
5.05812 -24.9409 1.82331 3090.41
5.06177 10.5186 -13.7478 3097.7
5.06776 -5.70674 -21.205 3096.17
5.06466 -8.9213 -16.3237 3094.96
5.09309 -1.88456 -10.667 3097.32
5.05422 10.545 -11.6342 3093.4
5.0687 12.1434 -5.01763 3092.59
5.03795 10.3595 5.19928 3090.47
5.11344 1.9794 12.2914 3098.72
5.10799 1.3078 -5.87507 3099.75
5.06206 10.0631 -3.42164 3096.52
5.07057 9.18367 4.50379 3098
5.084 -27.8731 -11.0532 3091.68
5.07795 -5.97159 -7.31733 3096.66
5.08432 -3.18234 -7.04853 3095.12
5.11075 10.9788 -0.819071 3097.45
5.12016 -7.54752 -18.421 3095.82
5.07348 8.12396 -0.807421 3094.79
5.04998 24.3236 4.40054 3098.87
5.049 18.4001 -11.8308 3097.3
5.08345 7.49906 -2.18762 3096.59
5.05569 14.0591 -6.57064 3095.87
5.10378 -8.49623 -21.5625 3096.71
5.0766 -10.364 -25.5342 3093.29
5.07805 29.9024 -24.5574 3100.67
5.05592 26.8595 -8.83836 3098.67
5.052 16.5311 -6.36199 3093.3
5.06684 -16.9539 10.086 3091.87
5.05423 37.7961 -17.3897 3101.51
5.06237 -0.803727 -6.05967 3092.84
5.0752 16.9936 -4.15716 3101.1
5.08148 -21.6595 11.4034 3093.16
5.05795 6.77929 2.28176 3094.72
5.12749 -7.80006 -8.57572 3097.44
5.07042 -12.8832 10.02 3090.58
5.07482 31.6055 -20.4227 3100.32
5.05945 13.8679 4.30055 3096.79
5.01568 2.1002 1.3933 3094.46
5.03762 27.1552 -3.20623 3094.14
5.08458 -7.25807 -2.33011 3096.53
5.07463 30.1355 -1.54507 3100.55
5.09142 -15.1042 -11.0445 3094.55
5.07872 -6.27649 -1.77403 3089.22
5.03617 -2.77992 -6.4032 3094.21
5.08347 10.1562 -3.11802 3095.29
5.11578 -22.0891 8.38425 3094.3
5.08643 -12.8545 -4.41853 3092.69
5.04571 6.24014 10.8127 3092.17
5.12441 -10.2386 -2.68151 3097.83
5.0537 -21.2791 -20.0324 3091.59
5.03919 14.0284 7.18478 3094.74
5.07679 -16.2856 -3.35555 3093.78
5.10029 6.08904 8.8559 3096.27
5.07802 8.85661 5.62143 3098.77
5.05198 16.4668 -14.0877 3099.57
5.04739 6.62652 -2.55121 3095.99
5.0659 -27.9062 -4.09265 3091.4
5.07904 -0.118155 -0.41905 3095.37
5.09339 -26.9894 -18.3481 3095.3
5.11615 -28.2888 -10.4114 3094.83
5.08342 -26.3467 -17.7088 3091.92
5.09867 6.05385 -32.5269 3097.35
5.08352 0.787993 -19.3058 3099.99
5.10979 -1.60691 4.16276 3096.38
5.08714 2.38173 -11.2427 3100.4
5.05586 -8.36778 2.65644 3093.45
5.07401 -20.5859 -7.34383 3091.09
5.07567 10.1297 11.1123 3096.76
5.00837 14.9298 -22.5146 3098.36
5.09469 -15.2582 -22.4851 3091.04
5.05049 28.4152 -20.6066 3101.46
5.07426 11.9046 -10.8813 3100.82
5.09168 -4.01101 9.3888 3096.76
5.1162 -24.604 -11.5354 3094.52
5.13992 17.3649 -14.9104 3097.89
5.1175 11.2484 -28.5324 3099.18
5.05469 10.0092 -0.942297 3099.02
5.09075 30.8863 -18.3965 3100.05
5.06235 17.7025 -9.46453 3099.08
5.08512 5.83009 -28.5804 3096.28
5.08177 -7.73062 -15.4655 3094.37
5.07771 11.4651 9.37021 3097.8
5.09893 3.47718 -6.49811 3100.37
5.05199 25.8575 6.53647 3096.05
5.07512 -33.2868 -10.5173 3089.3
5.11571 11.4147 15.2819 3099.64
5.12506 -6.62555 6.34536 3095.64
5.07593 1.07346 15.171 3093.05
5.06241 -20.8816 -10.374 3092.16
5.05435 -11.6004 11.3962 3093.12
5.03693 9.70712 11.3698 3096.97
5.07751 3.23804 -3.01737 3093.4
5.05357 8.67993 -22.6181 3093.08
5.03396 -13.0335 -0.234846 3090.23
5.12729 -17.1122 -17.6598 3096.31
5.07433 1.00376 -4.6819 3096.7
5.07297 -16.5337 4.14883 3094.37
5.05715 -14.183 -10.7133 3091.79
5.11305 -16.7051 -6.41529 3096.68
5.09104 8.1311 10.324 3100.03
5.04873 -3.08815 -6.08384 3092.67
5.10498 -4.29384 -0.51899 3093.86
5.07338 -1.43391 -9.45827 3096.09
5.07933 -33.7879 0.254257 3089.37
5.06138 -9.6399 10.536 3095.73
5.03901 24.0102 2.6662 3097.59
5.05208 -11.9107 -2.13911 3093.71
5.07855 -6.78211 -8.38818 3094.5
5.03671 38.1916 5.11068 3100.81
5.04753 -5.54818 -3.18921 3092.15
5.10161 -10.2928 -0.943999 3094.67
5.10356 -11.5245 -4.82782 3094.18
5.06593 -0.283628 24.2612 3094.31
5.12373 -32.9133 -13.0578 3095.06
5.05722 34.73 -14.6449 3100.33
5.0292 -14.2929 -8.93955 3089.91
5.07576 29.0292 -13.0112 3101.08
5.07748 -18.3582 -2.9127 3093.99
5.11277 11.176 -12.5413 3101.1
5.07523 5.24862 -6.67253 3098.46
5.1026 -21.8546 2.70507 3093.53
5.09404 0.811747 5.18778 3099.12
5.06391 24.5583 -6.93506 3098.05
5.13689 0.549919 -5.53642 3100.56
5.09079 6.73231 -2.92355 3096.88
5.07772 -19.7364 2.72407 3091.31
5.06821 -27.2711 -0.424353 3090.48
5.06025 9.74824 2.76471 3097.8
5.09627 -12.237 -17.9875 3097.4
5.11626 -10.8822 -5.10688 3095.07
5.04585 7.54126 -2.26271 3095.17
5.08321 15.2911 13.5761 3096.97
5.05491 30.3783 -16.1699 3093.08
5.1031 -18.6581 -1.07192 3093.08
5.08773 1.0851 6.65616 3098.27
5.05604 -7.92118 -10.494 3094.63
5.0747 19.3626 11.1517 3097.14
5.07013 -0.860396 0.95198 3093.52
5.03382 28.4645 -8.71014 3096.95
5.11647 -9.74996 -3.13468 3096.97
5.12447 -5.03519 12.0053 3096.54
5.0702 6.99647 6.309 3096.69
5.03097 -3.49909 -5.49749 3094.17
5.08877 -28.4026 6.40279 3093.38
5.03059 -13.3209 -6.7348 3092.96
5.11318 -31.7065 -10.6518 3093.24
5.09862 -31.0099 -12.6307 3092.84
5.08906 17.4388 2.71925 3099.73
5.13888 2.50224 -13.1279 3100.42
5.06822 -13.0307 -5.24432 3092.4
5.11432 -12.2525 -22.0326 3098.78
5.1153 -0.72321 11.4242 3099.64
5.10558 -32.8039 -15.4014 3092.15
5.08347 -19.9813 14.9743 3095.25
5.07983 6.13145 -15.2467 3095.52
5.08827 6.64028 -15.5681 3096.48
5.04795 -15.1795 -24.1393 3092
5.07461 -5.82277 -21.2205 3092.5
5.12208 -8.69843 5.89806 3096.97
5.09895 -32.0798 -4.02736 3094.55
5.06471 13.7845 -2.73694 3096.73
5.08125 -11.0895 -1.82587 3094.98
5.09527 26.4628 -0.966377 3100.89
5.11498 -4.66805 4.23417 3095.48
5.0346 13.3636 -17.162 3091.78
5.02987 -6.45688 -8.72671 3093.48
5.06149 30.6353 -0.0879113 3097.54
5.13942 -3.48385 -2.52989 3098.66
5.12348 -32.2232 0.617747 3094.62
5.10342 -8.98909 -6.45709 3096.7
5.07832 -17.5264 -8.66502 3095.21
5.05997 13.5648 -21.2478 3098.34
5.04643 10.5205 -7.21909 3098.58
5.11488 -35.5616 -0.174719 3092.84
5.06027 19.5108 -7.18398 3094.14
5.08702 -31.113 -15.5265 3090.41
5.03864 -2.67815 3.74038 3096.46
5.08009 2.7303 -7.53556 3094.86
5.04743 18.7995 -9.28519 3094.33
5.04235 17.9093 -1.99402 3096.34
5.05881 -20.1235 0.555534 3089.51
5.14087 -7.83981 -8.49567 3097.94
5.0355 -4.00004 5.01488 3095.95
5.06881 -27.8622 2.64013 3089.74
5.06115 22.8556 -3.727 3096.08
5.07126 -12.8627 -13.9136 3094.73
5.05861 11.6713 1.42736 3097.23
5.1404 3.52642 17.3635 3098.8
5.07738 -1.53108 -6.14053 3095.99
5.07749 -2.91557 -15.9423 3098.2
5.05484 0.191878 -9.61504 3095.03
5.07492 6.6109 -17.6861 3100.57
5.11714 -22.492 -14.2371 3093.36
5.07537 1.84808 8.99623 3095.41
5.04126 19.4029 -16.1174 3098.72
5.08377 0.753213 -13.0206 3096.49
5.07605 -13.2497 -3.68697 3089.6
5.05772 -19.6444 -0.919241 3089.68
5.03897 16.2412 -0.9204 3098.12
5.08542 6.91948 -4.51156 3094.59
5.06503 15.3295 -3.77715 3095.6
5.07197 3.66403 16.2406 3097.14
5.10771 -24.5276 -4.71825 3096.3
5.0849 -1.03068 -3.64547 3094.2
5.13233 -11.1919 5.07832 3093.08
5.02926 22.0484 18.3922 3097.88
5.08775 3.55131 -10.965 3096.4
5.07276 13.6207 7.16939 3096.01
5.00708 3.36463 -0.26224 3092.6
5.08651 -19.0161 5.74672 3092.4
5.14454 11.4108 -12.5042 3096.53
5.0557 -14.935 -14.8481 3091.11
5.09373 10.3768 11.107 3101.47
5.06636 23.1529 -3.85471 3097.36
5.06037 17.8339 -6.27035 3097.4
5.07695 24.4935 -25.7231 3102.01
5.10468 -19.7872 -11.2318 3097.11
5.06748 8.55596 -10.9347 3093.35
5.062 -26.029 -21.3555 3088.76
5.10377 -4.24036 -19.1941 3096.67
5.06781 -6.23956 -21.9933 3092.23
5.0938 -16.5917 0.865672 3091.91
5.06276 26.7288 -5.66626 3100.69
5.0907 11.6883 17.5929 3097.48
5.06618 -14.2263 -11.3131 3088.71
5.13458 -12.0099 8.73533 3095.55
5.05596 16.4578 8.37752 3098.78
5.03784 17.774 10.9966 3094.67
5.1163 -3.41025 -13.0329 3097.52
5.08258 -23.4471 -13.8779 3091.74
5.04353 -1.76219 -4.23136 3096.51
5.07873 6.60699 0.0812795 3098.64
5.0629 7.69813 -21.31 3092.13
5.13764 -17.334 -14.9464 3096.5
5.10132 -33.6695 -1.28826 3092.24
5.07706 28.9055 -19.5352 3100.13
5.09685 -16.5982 -7.20346 3092.16
5.06627 -3.65377 -11.9323 3096.56
5.09206 -23.551 -6.58305 3094.85
5.08477 15.3031 -17.1949 3099.19
5.07986 -10.298 2.87833 3095.9
5.07855 -19.0553 -0.517843 3093.11
5.09423 23.99 -6.21008 3102.3
5.06425 -4.8095 -9.37849 3093.73
5.0404 -16.5137 1.22504 3089.59
5.06014 35.9706 17.7256 3100.56
5.04694 -8.4284 -2.00017 3090.82
5.04719 -8.28964 -8.41716 3093.23
5.07142 -4.05417 -2.93119 3096.04
