time(ns) r(mm) y(mm) mom(GeV)
5.08009 2.7303 -7.53556 3094.86
5.04743 18.7995 -9.28519 3094.33
5.04235 17.9093 -1.99402 3096.34
5.06881 -27.8622 2.64013 3089.74
5.06115 22.8556 -3.727 3096.08
5.1404 3.52642 17.3635 3098.8
5.07738 -1.53108 -6.14053 3095.99
5.07749 -2.91557 -15.9423 3098.2
5.07492 6.6109 -17.6861 3100.57
5.07605 -13.2497 -3.68697 3089.6
5.05772 -19.6444 -0.919241 3089.68
5.03897 16.2412 -0.9204 3098.12
5.07197 3.66403 16.2406 3097.14
5.10771 -24.5276 -4.71825 3096.3
5.02926 22.0484 18.3922 3097.88
5.00708 3.36463 -0.26224 3092.6
5.08651 -19.0161 5.74672 3092.4
5.09373 10.3768 11.107 3101.47
5.06636 23.1529 -3.85471 3097.36
5.10468 -19.7872 -11.2318 3097.11
5.062 -26.029 -21.3555 3088.76
5.06781 -6.23956 -21.9933 3092.23
5.0907 11.6883 17.5929 3097.48
5.13458 -12.0099 8.73533 3095.55
5.05596 16.4578 8.37752 3098.78
5.07873 6.60699 0.0812795 3098.64
5.0629 7.69813 -21.31 3092.13
5.07706 28.9055 -19.5352 3100.13
5.09685 -16.5982 -7.20346 3092.16
5.09206 -23.551 -6.58305 3094.85
5.08477 15.3031 -17.1949 3099.19
5.07855 -19.0553 -0.517843 3093.11
5.0404 -16.5137 1.22504 3089.59
5.06014 35.9706 17.7256 3100.56
5.04694 -8.4284 -2.00017 3090.82
5.04719 -8.28964 -8.41716 3093.23
5.04128 -5.80991 -8.03895 3094.4
5.09245 -7.99013 -11.7403 3090.93
5.08864 17.3531 14.494 3101.24
5.12866 3.47015 -10.6496 3099.11
5.05139 -12.4849 -7.39575 3093.29
5.11287 -15.0487 -14.7259 3096.77
5.05735 -13.0095 -13.9914 3090.51
5.08204 16.6498 -0.395134 3098.92
5.13096 8.8646 -18.4469 3101.82
5.05932 -11.2366 -2.86563 3093.03
5.06298 3.84968 -11.053 3095.24
5.073 30.2391 -17.2694 3100.48
5.1222 4.96445 -12.4127 3097.45
5.07581 -16.2614 -23.7939 3091.35
5.09154 -3.92198 -18.8837 3097.64
5.07599 -20.5557 -3.65509 3091.24
5.0457 12.7367 -7.89821 3096.87
5.12972 -8.47829 -10.6339 3099.56
5.10296 17.7593 -9.27706 3098.12
5.11973 -28.6963 -13.7265 3094.03
5.10722 -11.3162 -6.84907 3097.48
5.05263 18.0116 0.390554 3098.67
5.1135 20.6651 10.307 3100.62
5.0571 -8.38822 -11.157 3094.16
5.07833 15.9021 -10.4287 3098.69
5.06867 -26.3835 -14.7646 3090.15
5.05963 -3.87642 -18.953 3093.04
5.03317 14.0285 0.991169 3093.86
5.08631 27.8553 -22.145 3101.11
5.08186 -21.6343 -2.5222 3093.96
5.09022 -27.3357 -5.95736 3092.36
5.03693 25.8185 -15.2012 3095.56
5.04549 -12.9261 3.05804 3093.86
5.13063 -11.0892 -10.9792 3097.12
5.07638 27.8459 0.891991 3099.37
5.07948 -18.9743 3.56956 3093.49
5.12233 -23.8126 1.52956 3093.07
5.11857 9.96136 -17.6263 3103.12
5.05667 -19.5591 -4.75697 3090.59
5.10402 13.4037 -24.3896 3101.05
5.11038 -14.9715 -31.108 3093.79
5.08609 27.4928 15.6813 3097.07
5.06092 -12.1625 -7.08207 3092.09
5.0833 -14.2537 2.20294 3093.17
5.11141 21.2291 9.69526 3102.54
5.05056 -16.4543 -3.42202 3092.79
5.0847 -29.7116 -5.90119 3092.77
5.11089 -6.3013 -9.27397 3098.5
5.07453 16.9308 13.7079 3100.22
5.01948 35.1362 3.1229 3100.84
5.07181 28.0744 -9.16166 3100.09
5.05925 9.42088 -10.6745 3097.32
5.0656 10.5127 5.88816 3093.96
5.09666 4.96826 -3.23357 3099.46
5.06748 -3.69646 -42.4857 3093.51
5.08412 22.2046 1.08448 3101.28
5.07607 26.5224 -7.94323 3101.8
5.05602 32.4069 -2.77694 3100.06
5.12428 -28.4281 9.80164 3094.13
5.12199 -8.81626 1.0667 3096.65
5.05476 -0.438167 -2.31933 3094.45
5.03824 18.8759 19.6874 3094.91
5.0811 18.2148 8.84295 3101.26
5.10021 4.27191 -2.61181 3098.46
5.06706 -6.1531 2.28825 3096.08
5.12011 12.8573 -12.1594 3098.56
5.06988 27.2707 -1.3666 3100.79
5.05716 -9.76515 -13.8483 3094.95
5.05766 20.0175 -8.47063 3098.19
5.10064 -0.643996 24.8388 3099.83
5.081 -9.37658 -4.58396 3097.19
5.06123 18.6584 -4.74114 3096.97
5.07335 -0.548051 -13.8284 3094.36
5.06927 -23.1724 -3.2982 3090.8
5.10788 0.0913239 -38.7722 3094.83
5.03613 11.1309 -24.1216 3093.67
5.10944 -4.76974 -11.5784 3099.59
5.0456 -20.7973 9.4534 3090.26
5.08786 -10.6612 15.5598 3092.5
5.06355 26.5523 -5.7624 3099.11
5.08079 16.6551 -10.7889 3099.91
5.10417 5.27428 -11.1833 3098.98
5.06715 -5.28528 -6.28142 3093.25
5.07775 -9.76505 -18.9101 3094.55
5.07712 -6.98004 -5.21749 3092.87
5.07836 -8.80748 -27.7091 3094.76
5.04009 -0.238408 0.631545 3092.2
5.0905 8.60549 -17.0153 3101.17
5.08915 -23.2994 -8.27523 3094.95
5.08485 -15.8324 -5.40173 3092.47
5.04875 -6.08509 -1.88844 3092.67
5.11097 -27.2417 -6.76526 3093.57
5.0847 -15.7106 -7.63239 3095.51
5.08643 4.08955 -9.28685 3098.8
5.06027 -8.55751 -13.3774 3094.34
5.1047 -21.0528 3.18307 3093.94
5.12376 -35.1435 -0.340343 3094.89
5.08875 -9.30815 -12.8726 3093.65
5.06176 -5.72264 7.20635 3092.84
5.07741 -5.63207 0.604633 3094.18
5.09629 5.58777 -20.5458 3097.63
5.03434 29.5923 -19.3818 3100.94
5.08207 14.2606 6.12542 3096.47
5.07163 3.03208 -15.3227 3098.12
5.03256 24.0687 13.9987 3098.37
5.03132 -6.28659 -9.57565 3093.65
5.10554 -28.0582 -19.3963 3093.37
5.05471 -1.43223 -7.21512 3094.59
5.07636 29.7783 -12.2718 3102.21
5.05302 28.0892 -21.2533 3096.44
5.08482 -3.33971 -16.4147 3094.85
5.08105 0.0978561 23.8281 3094.89
5.05173 11.5303 -20.271 3097.03
5.09939 -9.76911 -2.19931 3095.73
5.06485 11.3296 5.45436 3100.16
5.04925 -9.10347 -13.0691 3093.87
5.13171 13.8943 -9.54512 3099.5
5.10202 -16.6136 -7.86224 3092.6
5.12511 22.5825 2.94992 3103.92
5.14509 -23.3237 -5.77958 3095.68
5.04157 13.894 1.34305 3099.52
5.06762 -24.3169 12.0732 3091.72
5.09406 18.0808 3.9749 3099.89
5.04051 -1.24479 6.36209 3095.76
5.0627 -20.8123 1.64944 3091.58
5.10186 17.8146 -16.5509 3097.96
5.03536 -14.1635 -21.4577 3093.88
5.12158 17.2585 11.8121 3099.24
5.06471 -18.3714 -4.68038 3092.93
5.04983 -13.2373 -7.46505 3091.06
5.06887 -8.17008 -9.89475 3091.24
5.05816 11.6158 -7.15301 3095.04
5.07353 4.20373 -6.94958 3096.11
5.04513 1.42513 -17.1042 3095.24
5.09699 1.57977 -8.12844 3096.79
5.03999 39.3015 2.95781 3103.14
5.06296 -0.521654 -6.66909 3095.34
5.10488 -23.4243 -0.511305 3091.03
5.08586 -4.78942 -6.39076 3093.93
5.07644 1.6128 -2.99926 3094.8
5.05961 29.6674 2.30605 3101.51
5.07594 -17.3087 12.1705 3093.99
5.04245 32.8317 -17.0209 3099.99
5.04421 1.34251 -8.65479 3090.38
5.09065 -7.59901 -13.9811 3095.51
5.04995 -15.6634 9.70985 3089.58
5.05215 25.5583 12.6225 3100.99
5.05987 14.3982 1.99008 3097.91
5.04923 7.34496 -4.92435 3091.73
5.0716 -13.1467 -4.53612 3090.72
5.10951 -28.9106 1.50506 3095.91
5.08288 -27.3989 -4.52453 3093.28
5.08468 2.12567 -14.0117 3097.1
5.01583 -15.2026 6.3392 3091.59
5.10065 18.5198 10.5045 3100.95
5.05816 3.70553 0.737697 3098.61
5.12287 16.7107 13.3751 3097.4
5.04283 -2.5866 3.5389 3093.27
5.08248 -20.0049 2.39581 3094.91
5.0301 17.2515 11.213 3097.39
5.09871 -21.4395 -14.8219 3093.9
5.08285 -11.7248 -13.2093 3094.13
5.10703 -13.3177 -10.0866 3094.73
5.07519 -25.4359 -0.521422 3091.93
5.07625 23.738 -14.5393 3099.5
5.04034 -13.9978 -10.4743 3092.51
5.08693 -11.7722 10.8735 3094.44
5.05711 -18.6012 -7.08426 3093.7
5.04997 25.414 -24.3225 3093.77
5.03733 9.95383 -3.84148 3096.1
5.05923 5.1568 -23.2045 3096.62
5.03968 -17.3262 -4.52729 3092.33
5.10675 -23.443 2.68883 3094.64
5.10627 -16.2675 -6.11295 3094.41
5.07616 -17.7854 -7.76666 3095.42
5.02088 2.54727 2.26489 3101.97
5.07198 12.6512 -11.3749 3100.65
5.01174 6.8137 -0.856671 3094.62
5.10113 -4.54139 -18.3211 3098.37
5.10483 6.97791 5.39317 3100.54
5.01981 15.1518 -1.25047 3098.98
5.05885 -10.3059 12.0154 3091.04
5.02927 1.91293 7.65784 3089.92
5.05017 0.349248 0.293528 3097.29
5.07684 -35.5891 -9.53602 3088.68
5.07129 -32.2817 4.69859 3088.78
5.08277 -21.1463 2.06479 3091.41
5.08433 -7.39578 -8.84028 3094.28
5.08034 -21.6625 -11.0244 3091.48
5.08023 -19.3205 -8.00322 3091.53
5.10567 26.5 -6.12908 3095.78
5.07277 -2.03876 0.870317 3097.31
5.09721 -15.6577 -3.92177 3095.16
5.11867 -11.4025 -7.55646 3099.23
5.07889 -10.4007 -4.6343 3092.29
5.09829 -22.5049 -7.83187 3095.48
5.04045 26.0749 -4.56008 3098.28
5.0918 -15.4187 -26.7133 3092.29
5.1069 23.4204 -25.6148 3097.47
5.05218 -5.60603 -11.9345 3093.17
5.10684 3.64684 -11.8742 3100.09
5.07759 23.4877 -8.88213 3100.49
5.07474 -20.8254 -1.91972 3093.15
5.08524 5.03144 -7.36889 3099.37
5.07967 -31.5572 5.45405 3088.89
5.01549 4.50322 5.19679 3093.43
5.06132 -16.4091 -15.0541 3091.14
5.1071 -14.0215 -18.5835 3098.41
5.10856 18.4652 -25.7296 3097.88
5.03174 -13.7713 -6.6415 3089.42
5.14519 17.5668 16.2518 3102.62
5.06297 -18.6761 -16.4664 3091.64
5.04927 -16.8185 3.91061 3089.7
5.05737 20.2513 -19.0923 3096.23
5.06891 -16.9396 -6.89487 3092.71
5.04306 32.3035 -12.1156 3098.85
5.09204 19.8437 -25.6415 3098.27
5.09091 -6.69888 -12.7404 3097.69
5.05944 14.5313 -1.84773 3095.21
5.10937 23.1783 -22.9091 3102.44
5.03472 14.2174 -4.70738 3098.73
5.06539 17.0354 14.7424 3095.56
5.10045 8.89485 -4.10676 3098.37
5.05432 26.6267 5.13275 3097.74
5.02764 33.9251 0.380242 3098.01
5.11125 5.32011 -17.8592 3098.23
5.01261 0.982722 -6.10231 3095.12
5.0714 28.0498 -0.133978 3098.77
5.07588 19.4936 -19.6829 3096.27
5.1256 -0.538568 -8.82592 3098.76
5.05339 14.8385 -16.7764 3096.74
5.08864 -16.2758 8.0017 3090.37
5.0734 -16.9636 -1.51426 3093.82
5.06898 -7.63828 -15.0092 3096.36
5.13397 -12.0321 -17.7764 3096.95
5.06968 -2.23953 3.34153 3096.84
5.03466 9.86686 -3.73997 3097.54
5.07466 -8.48902 -13.4321 3095.51
5.0862 -6.07974 4.34839 3091.22
5.10019 -16.1298 11.832 3093.5
5.06031 12.9153 -3.74494 3092.66
5.08569 27.7446 -19.9545 3101.97
5.09476 -13.7555 5.61477 3091.61
5.11815 -23.8428 12.6669 3092.71
5.08719 -29.6015 -10.3088 3091.83
5.05477 28.2278 8.56549 3096.89
5.03993 2.15914 0.332366 3095.5
5.09569 -7.39942 -18.4858 3094.46
5.12895 -5.39745 -6.05088 3098.29
5.09144 -19.4902 -15.314 3092.61
5.09833 6.62978 2.10915 3099.92
5.07298 -8.19413 6.27407 3092.92
5.09078 5.72698 15.1492 3098.14
5.03029 -13.9845 9.00738 3093.75
5.02598 8.40936 -6.16266 3096.41
5.11254 -5.81643 -17.7722 3099.5
5.08549 -1.10049 -11.7392 3094.85
5.01982 15.6444 0.201888 3098.16
5.06724 -2.1735 -9.83873 3093.3
5.01939 5.26371 -5.42271 3097.82
5.10152 7.68705 -2.88443 3100.18
5.03426 4.3223 -0.0863635 3091.47
5.08335 -22.5726 -5.15057 3093.72
5.06972 -7.81053 -15.4122 3092.59
5.02616 8.86905 2.08967 3096.44
5.06148 31.511 16.19 3098.9
5.13995 18.2442 4.0932 3104.79
5.07067 25.6908 1.06928 3100.76
5.1197 7.02474 -25.3538 3101.01
5.09822 21.4069 3.70654 3096.7
5.13787 7.90781 -22.1855 3099.47
5.11546 -1.1042 9.69478 3099.27
5.01376 20.7477 -9.69828 3102.58
5.09656 21.6624 -18.6436 3100.49
5.0591 25.8807 -16.7459 3100.45
5.09656 -26.7285 4.09461 3093.7
5.11204 2.88395 -14.1096 3099.12
5.04296 8.20898 -9.57521 3093.77
5.06393 13.7883 -10.7237 3098.97
5.06538 -2.70542 -7.30322 3098.35
5.08116 -26.6277 -1.6162 3093.58
5.06501 -2.91966 -1.89932 3096.28
5.05687 38.5611 -11.8149 3100.2
5.03624 16.3978 -7.29186 3094.19
5.12268 -19.1485 -1.79688 3095.78
5.08447 -9.19202 -8.96686 3093.61
5.14778 10.4287 -8.05486 3099.22
5.04726 32.8064 -14.8525 3099.4
5.05453 -5.36209 -4.22028 3093.19
5.0565 -0.956618 5.67841 3095.13
5.09735 31.0976 13.7457 3100.47
5.10021 18.7203 -17.8239 3100.26
5.05256 21.0766 -16.0258 3094.44
5.09497 -31.3264 1.10019 3093.98
5.10085 16.928 4.68403 3101.86
5.09114 7.05535 0.577183 3100.72
5.07934 -33.6196 -8.61106 3089.08
5.04178 -5.58215 -12.7924 3093.45
5.09372 11.5748 -2.30509 3098.75
5.06973 6.05739 -8.572 3097.97
5.09779 -5.70677 -31.3831 3095.62
5.0674 -19.5093 -13.3776 3090.43
5.06731 -25.0604 -7.22135 3089.49
5.04621 -8.44747 -14.9236 3095.29
5.10915 -12.7705 -24.3821 3094.45
5.06238 -20.2362 -16.3009 3094.49
5.07621 -22.5691 5.76123 3088.45
5.11536 -25.9964 11.0803 3094.57
5.03546 27.3219 -11.8924 3098.72
5.06552 -26.8692 8.09356 3087.46
5.06052 -12.2268 -5.93885 3091.46
5.08021 35.3566 -11.5336 3097.34
5.11371 -6.11693 -28.183 3098.43
5.11083 -31.9703 2.93145 3090.59
5.04705 -7.66601 2.82836 3093.88
5.08717 19.1527 -20.5869 3101.43
5.13789 22.5563 0.23242 3102.32
5.06885 -21.2878 2.26336 3092.82
5.10705 -32.77 -16.3958 3091.91
5.08232 -11.4121 -12.0803 3092.22
5.08346 1.28112 5.73741 3095.59
5.11446 -8.98932 -5.96005 3096.52
5.0679 9.56158 -6.75432 3097.46
5.09215 2.12148 -4.60028 3097.31
5.04937 -13.8735 2.74919 3088.45
5.09643 5.3936 -3.11453 3099
5.08447 -2.58055 -2.33758 3092.26
5.12583 19.7689 -9.88723 3103.86
5.07943 27.2702 -20.5258 3101.16
5.10073 -21.7797 -23.6061 3092.6
5.09627 -3.56055 7.56981 3096.93
5.04683 9.67023 9.42492 3093.5
5.09993 -29.6361 -2.85145 3094.86
5.02429 12.4576 13.4093 3095.86
5.10618 8.05647 -13.4227 3099.25
5.07097 -24.3434 -8.68618 3090.27
5.05782 28.4177 -12.7435 3100.83
5.12649 11.4007 -5.15992 3101.69
5.03451 -4.3304 -14.0805 3091.9
5.06001 27.7613 10.3849 3099.82
5.10228 22.401 -1.38877 3098.46
5.03031 6.00824 -4.59796 3095.41
5.12277 12.368 -11.8601 3101.2
5.06929 -6.64096 -15.1319 3094.91
5.08246 -13.8683 -14.4392 3092.19
5.05296 -7.73023 12.2724 3092.84
5.12659 -8.68333 1.08279 3098.67
5.0739 12.3127 -11.5174 3099.52
5.10452 3.90523 -10.2163 3100
5.03856 -0.222175 -6.97128 3096.05
5.05423 31.8168 2.94244 3099.49
5.01668 31.8612 -1.82374 3100.26
5.08751 -19.6037 1.25035 3095.86
5.06653 -8.32017 -25.805 3095.76
5.00375 18.4359 -21.3758 3104.79
5.03829 2.50943 -10.8361 3094.2
5.03064 22.0021 -9.22634 3096.68
5.02875 32.7256 1.04677 3099.14
5.05176 -13.5214 -7.14451 3092.16
5.05628 -5.82444 4.74629 3091.47
5.10037 -2.28934 -2.9021 3096.89
5.08164 2.53218 -6.67863 3094.55
5.05585 5.72208 -14.5965 3093.75
5.05453 18.3732 -16.9856 3100.1
5.06391 30.5616 16.4693 3098.37
5.0607 -26.5517 -7.81098 3091.66
5.10679 -33.2415 -3.59242 3092.27
5.08154 19.9957 2.54926 3101.4
5.05002 13.7909 -4.18673 3098.1
5.06823 5.50739 -3.59898 3097.86
5.05269 34.4694 5.51707 3099.38
5.05259 -12.9734 10.9825 3094.61
5.11052 -8.97838 -9.98665 3098.29
5.10476 11.8069 12.6363 3099.33
5.1098 -7.71028 -13.0425 3095.39
5.03271 0.379193 -11.9459 3095.47
5.09127 -11.9654 7.26494 3097.87
5.07621 2.67701 -6.04956 3093.6
5.12782 4.22611 -17.345 3099.52
5.10728 -10.8431 -5.49709 3098.38
5.1007 -17.8672 -25.9167 3092.5
5.10865 -33.0796 -13.3458 3093.85
5.07453 -22.0539 -8.00526 3088.69
5.04924 11.0811 13.0523 3094.77
5.03842 0.650482 -2.86105 3093.3
5.06268 -5.92185 -1.75314 3090.6
5.05024 -8.06592 -2.15522 3091.91
5.07281 -8.39563 -15.7211 3095.65
5.05971 -17.8047 7.63345 3091.83
5.10384 18.4731 -10.4431 3101.55
5.07267 10.3355 -3.0134 3098.23
5.07849 0.8318 -8.43615 3092.39
5.11682 -10.1027 -29.014 3095.9
5.13846 -1.4684 13.0314 3101.15
5.07217 8.96891 -8.26857 3097.43
5.06884 9.27616 -7.9764 3095.84
5.12558 7.60115 -23.3772 3100.24
5.03794 -8.47162 -1.22778 3093.5
5.05352 6.23451 -3.19749 3097.63
5.06311 5.55974 17.796 3096.82
5.06733 -14.799 -8.05299 3092.75
5.09025 20.3295 -9.95064 3098.76
5.12559 -23.734 0.744747 3094.99
5.09058 -22.0287 -11.0544 3095.99
5.01702 13.1144 -6.75686 3093.73
5.05121 9.74055 -12.2978 3096.09
5.11928 18.2043 -16.7375 3102.36
5.05158 4.20353 -7.81989 3091.59
5.12315 9.286 8.89858 3099.87
5.02254 4.85775 4.35002 3092.51
5.05505 32.1859 -16.2242 3100.89
5.05252 6.8433 10.8209 3095.37
5.10782 5.0613 -29.9563 3098.91
5.04851 18.1799 8.39414 3100.69
5.09492 -0.338367 1.43582 3095.16
5.06358 -21.7477 -2.18794 3090.59
5.12331 -17.1455 -13.0595 3094.49
5.09364 23.1242 -15.1843 3099.7
5.06856 24.5372 -16.6573 3098.4
5.06586 8.88866 -10.9044 3100.59
5.08444 7.5034 6.10521 3099.18
5.03944 14.4826 -15.7895 3095.28
5.04826 -11.9665 -3.18653 3089.16
5.0595 1.15416 -11.0389 3093.73
5.03434 10.0897 -6.98248 3098.8
5.07108 -22.4124 -3.48393 3091.15
5.07404 -8.1005 -1.91811 3091.25
5.13018 6.92149 -9.80642 3100.85
5.04276 20.3136 5.05839 3099.02
5.05874 18.3025 -7.79175 3096.1
5.07142 25.4237 -2.88391 3098.35
5.08459 22.8167 7.32062 3096.2
5.06881 -8.09559 -6.78558 3092.74
5.11896 -9.98164 -0.654051 3095.36
5.06353 -0.521626 -5.01376 3091.95
5.06806 22.2222 -3.14465 3099.13
5.10755 -14.026 -11.1113 3093.74
5.05979 -19.1657 -2.66898 3089.81
5.06026 -2.73993 2.67962 3093.76
5.10744 14.4671 -11.1581 3100.34
5.11874 15.1869 -18.7901 3100.69
5.05798 4.21834 -7.63287 3094.99
5.1136 -9.45989 -18.1267 3098.65
5.06098 3.20299 -27.0269 3095.34
5.0885 32.6552 -23.3075 3100.9
5.0586 5.46373 -10.1899 3095.79
5.10211 -10.6711 -7.92485 3098.3
5.09226 14.6038 -8.63459 3099.17
5.07835 -3.08976 -8.53195 3095.35
5.10078 -17.7699 -30.5761 3094.16
5.04843 -18.6437 0.606135 3092.17
5.08339 24.0306 0.0211843 3099.33
5.06733 -16.2622 -4.41699 3092.5
5.06966 -28.2227 -6.30488 3089.62
5.09196 7.39109 -15.2167 3097.47
5.033 31.5518 1.85225 3100.45
5.04455 -6.93713 -13.1459 3093.43
5.12992 10.7778 21.4098 3100.76
5.05197 -6.23403 1.26341 3090.02
5.09328 2.7581 -10.7265 3099.79
5.08521 -5.1006 1.98522 3094.95
5.05913 22.5195 -8.03295 3098.49
5.06165 -26.371 -6.23024 3092.1
5.05502 -19.7164 -4.00169 3090.29
5.05274 -11.6374 -25.8987 3094.42
5.03712 -5.01355 -22.0973 3095.49
5.12463 -13.0621 -13.5748 3097.33
5.05014 -18.9669 -16.6997 3090.26
5.04588 3.83347 12.1276 3092.61
5.07883 4.4634 17.8822 3094.71
5.07863 -1.2952 15.8322 3099.8
5.09084 -25.9928 -4.60265 3094.43
5.08802 -11.7516 -7.4309 3091.75
5.07651 0.131439 9.88888 3093.91
5.11574 -29.2733 -2.2278 3091.54
5.06009 -11.9002 2.45372 3092.65
5.05967 -9.40496 1.48681 3092.9
5.03315 -8.40303 -1.39242 3091.89
5.1351 -23.9464 -19.2151 3094.46
5.06448 6.07334 -9.18337 3093.37
5.04448 8.04085 -15.0813 3094.01
5.04252 19.3573 5.83965 3098.67
5.06242 -9.59256 -10.5284 3089.06
5.10933 -5.97482 -3.60763 3098.87
5.01591 29.6091 5.90927 3098.63
5.05882 -26.7534 -4.21397 3090.4
5.12127 -16.8924 -18.8397 3096.11
5.11267 -4.9771 -1.76449 3097.77
5.064 8.2774 -14.6334 3098.18
5.09854 15.4497 -13.2808 3100.31
5.10529 -15.4939 1.56095 3094.29
5.01808 -1.69827 -4.06935 3095.07
5.08404 27.69 4.98493 3100.54
5.02718 33.5259 3.99727 3100.16
5.05925 8.52695 -3.83838 3098.21
5.07314 21.8748 -10.3886 3099.47
5.04209 11.7955 5.06827 3097.71
5.03959 28.3582 2.89239 3099.4
5.05979 -5.37717 -1.87431 3090.28
5.07143 -16.3572 -1.804 3092.69
5.11453 -10.786 -4.64349 3098.5
5.09994 -25.6173 -23.1811 3092.4
5.11364 -1.76971 -1.12576 3099.57
5.11524 9.92347 -14.1934 3101.34
5.05685 25.0917 -2.51129 3100.33
5.09426 -13.8052 -14.6274 3095.93
5.09075 -10.6282 1.59238 3094.58
5.12951 -24.5869 -15.0084 3095.08
5.08916 19.2321 4.55963 3097.97
5.08932 -28.7069 -12.4607 3090.97
5.05158 -5.90763 -9.51472 3092.86
5.08704 -32.8795 -1.3795 3092.77
5.06716 -32.3299 -0.737332 3089.54
5.08121 -26.2895 -13.279 3089.18
5.13004 20.3577 6.8098 3104.14
5.10103 1.42199 5.33868 3099.18
5.06446 24.6228 5.68759 3097.91
5.10115 23.8778 -6.91506 3099.52
5.09936 1.47827 18.3358 3092.9
5.11531 -23.3741 -4.23451 3095.04
5.0529 10.2104 -14.8571 3098.6
5.08775 10.463 6.2575 3098.36
5.03707 -6.01657 -10.1505 3093.98
5.05854 -1.55111 -0.607411 3090.25
5.07507 -5.55279 -3.32069 3096.65
5.09605 -8.97541 -4.29454 3093.66
5.07798 -26.2561 -12.0567 3091.42
5.10201 5.98123 -16.7845 3096.75
5.03987 2.61599 4.86578 3090.7
5.12967 8.96777 -6.80548 3102.11
5.08883 -28.2498 7.86384 3091.56
5.08334 9.71268 -11.7279 3095.62
5.11344 -12.8964 -13.5623 3097.59
5.07554 -6.80413 -3.27801 3097.28
5.06844 13.745 -5.27275 3100.73
5.08288 20.4731 -3.88023 3098.33
5.05727 -18.9427 -5.9136 3090.13
5.08558 -19.998 -0.623244 3094.55
5.01468 9.24454 10.655 3103.19
5.11409 -14.4616 -17.2015 3094.28
5.0851 23.3567 11.9197 3096.08
5.07571 -17.8823 -9.17876 3094.21
5.07556 28.2898 -3.76789 3101.35
5.08517 2.90176 6.32278 3095.48
5.08292 -4.87106 -1.11386 3095.45
5.07507 13.5863 2.82403 3096.44
5.07141 -4.57711 1.83102 3093.8
5.05351 -23.4995 -22.0708 3091.3
5.06304 2.85364 -12.521 3098.04
5.1101 -25.5041 6.91422 3093.16
5.11629 -29.5468 -3.91643 3092.83
5.06712 1.15468 3.09834 3096.88
5.05916 -21.0156 -9.69099 3087.49
5.07224 -0.823222 7.18592 3092.78
5.05076 -0.93619 -15.4989 3097.06
5.09526 31.1188 5.86173 3098.07
5.03803 20.8633 -12.6591 3101.05
5.0846 -23.1801 -5.1674 3093.88
5.04122 -7.16919 -18.224 3092.99
5.01288 5.94111 -0.177878 3100.95
5.07607 -18.2242 -6.20948 3092.66
5.09838 -10.149 -2.41674 3094.25
5.03195 3.32654 22.5999 3092.42
5.10722 -29.3536 -10.9926 3094.31
5.03452 -5.15857 -2.16547 3093.56
5.1039 -29.1064 -11.4062 3092.53
5.03762 16.7101 -8.72918 3098.71
5.0721 36.2591 0.281068 3102.88
5.10523 14.3021 -0.245791 3101.72
5.06414 4.66018 5.72221 3096.5
5.08536 8.27497 -17.5352 3100.56
5.03613 28.9587 -10.3626 3096.83
5.04266 19.5417 1.86154 3099.49
5.08005 28.7311 9.47184 3097.89
5.06435 -8.58006 -0.21945 3094.53
5.07886 7.79202 8.51975 3098.79
5.06903 13.3174 8.04195 3098.99
5.08501 -1.56233 -10.8217 3095.1
5.12168 -26.1419 -2.20721 3096.91
5.07559 -1.97674 -13.0147 3095.14
5.08172 -0.922226 -15.3469 3096.11
5.05757 -11.6263 -8.97878 3093.91
5.13819 1.68434 -16.0284 3101.43
5.11516 -31.3804 -3.91147 3093.36
5.04733 9.80842 -4.83102 3097.44
5.03279 -7.44648 -4.09944 3090.67
5.11821 -3.82049 -29.7444 3096.9
5.06442 23.023 -7.69362 3100.45
5.07514 -27.7119 -9.92224 3091.27
5.08702 27.7852 -0.687161 3101.06
5.08365 7.46508 -2.08964 3096
5.07875 -2.74327 -6.79519 3093.52
5.10417 -26.7888 -5.36365 3095.02
5.07802 -24.3624 -19.745 3093.66
5.04789 -21.3812 -6.54857 3089.44
5.09274 4.3146 -0.368653 3096.24
5.0684 1.93636 -12.3397 3094.04
5.08781 -4.43048 -16.4314 3095.69
5.05617 -9.47583 1.80392 3091.46
5.06254 -2.5361 -17.9172 3091.71
5.064 -8.80966 7.34162 3094.12
5.09704 -1.25218 -8.30581 3095.77
5.06957 23.7904 -0.585117 3101.42
5.06122 -21.1863 -11.9268 3092.47
5.07315 -9.02379 0.152974 3094.53
5.04589 -20.7621 -14.5495 3090.53
5.09343 -34.1185 7.59945 3093.36
5.10544 18.7228 3.44335 3101.38
5.13448 -14.0181 -11.322 3093.6
5.08146 -25.3903 -12.8249 3092.41
5.08633 -0.750776 -12.6652 3097.18
5.04683 17.2995 -1.14115 3096.96
5.08914 15.4473 -20.3992 3096.92
5.04986 -19.3413 2.4898 3087.82
5.12676 -13.5394 0.228825 3094.49
5.0739 15.8164 -24.0518 3095.84
5.11215 -18.4617 -3.06221 3092.78
5.07558 -3.07019 -9.46529 3097.33
5.02976 -17.5389 -13.3607 3090.36
5.13768 -36.6114 -0.775935 3093.94
5.088 -16.051 -5.45523 3091.91
5.06476 -0.448113 -2.61073 3091.8
5.03956 21.773 10.5835 3099.04
5.03505 -11.1673 -2.55701 3089.49
5.0457 27.7384 -12.0233 3098.28
